worldname	numPredators	numPrey	mean_energy
world_8	13	134	77.61194029850746
world_9	4	198	80.3943661971831
world_10	8	123	82.89873417721519
world_1	14	134	101.92857142857143
world_2	12	62	81.8076923076923
world_3	6	21	73.375
world_4	15	42	61.191489361702125
world_5	6	196	68.50943396226415
world_6	15	77	66.80882352941177
world_7	17	31	58.188235294117646
world_8	15	97	60.83
world_9	16	128	64.67241379310344
world_10	13	85	65.05426356589147
world_1	11	64	65.36363636363636
world_2	4	174	80.53333333333333
world_3	17	62	61.53125
world_4	18	66	55.96
world_5	13	102	60.34920634920635
world_6	19	73	57.13414634146341
world_7	14	71	57.65625
world_8	10	179	63.594339622641506
world_9	14	182	68.63333333333334
world_10	17	75	66.71532846715328
world_1	12	43	42.5
world_2	4	154	61.8125
world_3	5	112	73.33333333333333
world_4	14	12	48.857142857142854
world_5	20	23	36.90909090909091
world_6	7	112	44.854838709677416
world_7	5	7	42.64179104477612
world_8	5	157	47.916666666666664
world_9	16	170	59.86363636363637
world_10	17	132	65.13333333333334
world_1	3	135	116.66666666666667
world_2	7	112	110.6
world_3	16	23	54.46153846153846
world_4	20	200	81.28260869565217
world_5	9	171	87.7090909090909
world_6	5	200	91.13333333333334
world_7	3	138	92.25396825396825
world_8	2	137	92.98461538461538
world_9	1	132	93.3030303030303
world_10	12	6	80.12820512820512
world_1	7	166	121.28571428571429
world_2	16	90	83.6086956521739
world_3	17	99	76.35
world_4	11	192	86.66666666666667
world_5	15	36	73.77272727272727
world_6	14	106	74.225
world_7	8	193	78.9090909090909
world_8	18	6	66.5754716981132
world_9	16	49	62.81967213114754
world_10	3	72	63.736
world_1	16	131	88.5
world_2	13	78	77.82758620689656
world_3	12	160	89.63414634146342
world_4	17	152	93.5
world_5	8	158	95.84848484848484
world_6	1	7	94.82089552238806
world_7	1	154	95.29411764705883
world_8	3	45	94.84507042253522
world_9	13	17	82.83333333333333
world_10	19	45	73.15533980582525
world_1	14	8	9.071428571428571
world_2	18	5	6.75
world_3	2	78	12.382352941176471
world_4	4	131	21.86842105263158
world_5	15	174	48.679245283018865
world_6	19	85	50.111111111111114
world_7	7	39	50.924050632911396
world_8	2	146	52.55555555555556
world_9	3	188	55.107142857142854
world_10	17	140	60.97029702970297
world_1	13	196	120.61538461538461
world_2	18	188	114.93548387096774
world_3	17	53	88.0625
world_4	4	38	85.96153846153847
world_5	1	96	86.33962264150944
world_6	10	76	85.71428571428571
world_7	11	187	91.41891891891892
world_8	7	80	91.64197530864197
world_9	4	180	93.01176470588236
world_10	15	6	80.12
world_1	8	189	121.75
world_2	1	97	119.88888888888889
world_3	13	111	105.5909090909091
world_4	6	100	105.35714285714286
world_5	14	121	103.23809523809524
world_6	7	188	106.26530612244898
world_7	1	30	105.46
world_8	19	141	101.42028985507247
world_9	5	95	101.83783783783784
world_10	2	75	101.92105263157895
world_1	12	82	76.16666666666667
world_2	13	176	99.2
world_3	8	199	105.6969696969697
world_4	8	132	106.73170731707317
world_5	7	4	92.35416666666667
world_6	1	86	92.77551020408163
world_7	15	38	78.09375
world_8	7	73	79.7605633802817
world_9	3	85	80.78378378378379
world_10	2	90	81.53947368421052
world_1	18	193	115.88888888888889
world_2	15	150	112.9090909090909
world_3	13	27	88.28260869565217
world_4	3	77	89.57142857142857
world_5	3	11	86.15384615384616
world_6	4	97	87.69642857142857
world_7	9	68	86.35384615384615
world_8	18	109	82.72289156626506
world_9	1	89	82.98809523809524
world_10	8	153	85.75
world_1	20	85	52.6
world_2	9	198	75.17241379310344
world_3	1	174	76.76666666666667
world_4	10	14	62.15
world_5	4	84	65.63636363636364
world_6	20	29	51.25
world_7	3	9	49.985074626865675
world_8	18	1	40.09411764705882
world_9	15	86	43.3
world_10	12	36	42.4375
world_1	18	22	16.77777777777778
world_2	19	151	55.67567567567568
world_3	17	120	63.51851851851852
world_4	11	138	71.24615384615385
world_5	3	179	73.47058823529412
world_6	6	198	77.56756756756756
world_7	9	86	78.59036144578313
world_8	20	200	86.53398058252426
world_9	14	7	77.12820512820512
world_10	11	198	81.40625
world_1	13	38	35.0
world_2	7	116	62.25
world_3	2	35	63.81818181818182
world_4	12	32	52.61764705882353
world_5	2	4	50.77777777777778
world_6	13	100	58.59183673469388
world_7	6	179	65.92727272727272
world_8	14	111	69.6086956521739
world_9	14	164	74.1566265060241
world_10	10	126	77.29032258064517
world_1	15	100	78.6
world_2	2	1	69.47058823529412
world_3	20	160	84.78378378378379
world_4	3	73	85.825
world_5	11	179	93.52941176470588
world_6	6	191	96.75438596491227
world_7	11	171	100.1470588235294
world_8	8	130	101.30263157894737
world_9	15	174	103.35164835164835
world_10	19	193	105.06363636363636
world_1	17	179	109.47058823529412
world_2	7	188	113.95833333333333
world_3	9	25	92.18181818181819
world_4	11	191	100.29545454545455
world_5	9	39	91.77358490566037
world_6	9	97	92.19354838709677
world_7	6	188	95.0
world_8	5	73	95.13698630136986
world_9	10	78	93.16867469879519
world_10	14	137	94.09278350515464
world_1	14	35	29.285714285714285
world_2	4	46	36.166666666666664
world_3	15	15	25.727272727272727
world_4	12	69	36.44444444444444
world_5	20	195	61.09230769230769
world_6	4	18	60.01449275362319
world_7	16	71	58.76470588235294
world_8	17	1	49.57843137254902
world_9	10	27	48.151785714285715
world_10	1	49	48.63716814159292
world_1	10	107	101.9
world_2	16	105	86.76923076923077
world_3	15	139	89.78048780487805
world_4	14	130	93.89090909090909
world_5	4	188	96.01694915254237
world_6	15	120	93.8108108108108
world_7	18	168	94.23913043478261
world_8	11	191	97.2135922330097
world_9	4	135	97.88785046728972
world_10	9	198	100.01724137931035
world_1	6	37	59.166666666666664
world_2	7	59	62.38461538461539
world_3	5	76	71.83333333333333
world_4	19	141	79.51351351351352
world_5	4	2	72.48780487804878
world_6	8	124	78.65306122448979
world_7	5	128	81.9074074074074
world_8	11	73	80.24615384615385
world_9	15	101	79.25
world_10	10	141	83.35555555555555
world_1	7	159	110.71428571428571
world_2	20	196	109.51851851851852
world_3	1	84	109.28571428571429
world_4	2	58	108.5
world_5	14	140	106.5
world_6	4	172	107.58333333333333
world_7	20	168	106.5
world_8	20	168	105.88636363636364
world_9	16	181	107.99038461538461
world_10	17	177	108.06611570247934
world_1	14	27	24.928571428571427
world_2	16	14	18.9
world_3	13	50	26.186046511627907
world_4	16	73	34.16949152542373
world_5	10	153	46.34782608695652
world_6	12	91	51.2962962962963
world_7	8	186	57.71910112359551
world_8	12	132	62.32673267326733
world_9	20	184	69.68595041322314
world_10	15	168	74.13235294117646
world_1	4	198	127.5
world_2	5	172	123.22222222222223
world_3	10	195	125.10526315789474
world_4	1	151	124.45
world_5	11	132	113.09677419354838
world_6	1	161	113.5625
world_7	2	84	113.20588235294117
world_8	13	85	101.46808510638297
world_9	1	150	101.77083333333333
world_10	12	123	101.15
world_1	9	17	22.0
world_2	4	109	49.92307692307692
world_3	15	170	83.39285714285714
world_4	9	143	90.86486486486487
world_5	6	176	95.23255813953489
world_6	9	161	99.32692307692308
world_7	13	130	100.56923076923077
world_8	20	9	78.72941176470589
world_9	16	58	73.26732673267327
world_10	11	70	72.6875
world_1	18	83	54.94444444444444
world_2	14	196	84.90625
world_3	15	71	76.12765957446808
world_4	7	190	82.24074074074075
world_5	6	10	75.68333333333334
world_6	14	72	72.14864864864865
world_7	1	3	71.52
world_8	8	28	68.40963855421687
world_9	18	198	78.36633663366337
world_10	20	78	73.50413223140495
world_1	11	3	4.909090909090909
world_2	19	29	14.833333333333334
world_3	17	6	12.042553191489361
world_4	14	110	29.295081967213115
world_5	9	10	27.2
world_6	3	80	30.424657534246574
world_7	11	178	42.607142857142854
world_8	12	191	52.760416666666664
world_9	11	14	49.046728971962615
world_10	8	193	54.38260869565217
world_1	20	169	101.6
world_2	14	27	69.82352941176471
world_3	17	190	87.23529411764706
world_4	17	176	94.6029411764706
world_5	20	132	91.5340909090909
world_6	18	75	84.74528301886792
world_7	10	155	87.0603448275862
world_8	11	59	84.64566929133858
world_9	3	30	84.16153846153846
world_10	6	15	81.71323529411765
world_1	8	30	44.375
world_2	16	149	82.66666666666667
world_3	15	81	75.15384615384616
world_4	13	153	80.36538461538461
world_5	11	70	78.98412698412699
world_6	14	73	75.28571428571429
world_7	18	27	64.72631578947369
world_8	17	108	65.57142857142857
world_9	16	22	59.8359375
world_10	14	123	62.605633802816904
world_1	2	163	120.5
world_2	19	160	104.42857142857143
world_3	1	47	102.77272727272727
world_4	11	163	107.72727272727273
world_5	8	190	110.8780487804878
world_6	11	60	99.71153846153847
world_7	8	146	101.88333333333334
world_8	7	124	102.94029850746269
world_9	13	91	99.0625
world_10	1	192	99.4320987654321
world_1	10	174	122.1
world_2	6	102	113.125
world_3	19	57	72.68571428571428
world_4	9	145	79.3409090909091
world_5	14	187	89.41379310344827
world_6	10	101	90.61764705882354
world_7	14	163	94.96341463414635
world_8	19	63	85.03960396039604
world_9	12	51	81.34513274336283
world_10	14	101	81.09448818897638
world_1	12	191	118.41666666666667
world_2	14	194	116.15384615384616
world_3	13	149	114.97435897435898
world_4	11	40	98.98
world_5	20	171	97.87142857142857
world_6	6	167	99.57894736842105
world_7	11	138	100.2183908045977
world_8	6	178	101.47311827956989
world_9	8	87	100.62376237623762
world_10	18	42	89.9327731092437
world_1	7	197	127.42857142857143
world_2	9	94	107.5625
world_3	3	159	109.15789473684211
world_4	16	123	100.8
world_5	3	137	102.13157894736842
world_6	14	30	81.88461538461539
world_7	13	187	89.75384615384615
world_8	20	108	84.36470588235294
world_9	7	108	86.15217391304348
world_10	10	100	86.95098039215686
world_1	19	151	95.84210526315789
world_2	16	92	82.11428571428571
world_3	14	94	80.34693877551021
world_4	2	168	81.82352941176471
world_5	17	190	89.16176470588235
world_6	1	106	89.34782608695652
world_7	14	10	76.03614457831326
world_8	20	65	69.10679611650485
world_9	13	107	71.52586206896552
world_10	5	189	73.79338842975207
world_1	12	72	66.5
world_2	12	19	43.0
world_3	14	194	73.47368421052632
world_4	10	89	73.4375
world_5	8	125	78.44642857142857
world_6	20	26	62.526315789473685
world_7	16	99	63.76086956521739
world_8	2	128	64.84042553191489
world_9	7	76	66.44554455445545
world_10	20	114	66.84297520661157
world_1	11	199	122.27272727272727
world_2	4	97	119.2
world_3	15	32	73.66666666666667
world_4	12	173	87.28571428571429
world_5	16	77	79.46551724137932
world_6	16	87	75.79729729729729
world_7	20	184	82.38297872340425
world_8	16	4	71.30909090909091
world_9	16	172	77.19047619047619
world_10	13	83	76.83453237410072
world_1	7	166	122.42857142857143
world_2	13	139	113.0
world_3	19	49	74.23076923076923
world_4	20	187	85.9322033898305
world_5	18	156	87.87012987012987
world_6	7	89	89.07142857142857
world_7	18	41	78.65686274509804
world_8	18	187	81.75833333333334
world_9	18	90	79.07246376811594
world_10	20	151	80.43037974683544
world_1	20	113	69.55
world_2	18	176	88.65789473684211
world_3	14	107	88.15384615384616
world_4	11	11	74.95238095238095
world_5	4	29	74.1044776119403
world_6	17	63	68.29761904761905
world_7	9	132	72.94623655913979
world_8	8	198	77.16831683168317
world_9	11	132	79.96428571428571
world_10	6	126	81.82203389830508
world_1	17	14	12.294117647058824
world_2	2	15	15.631578947368421
world_3	1	97	20.35
world_4	4	77	32.541666666666664
world_5	1	119	35.48
world_6	13	194	65.13157894736842
world_7	3	185	69.41463414634147
world_8	5	175	75.30434782608695
world_9	15	54	65.49180327868852
world_10	12	180	74.28767123287672
world_1	17	130	84.23529411764706
world_2	9	48	74.42307692307692
world_3	1	139	76.07407407407408
world_4	10	184	89.43243243243244
world_5	2	23	88.02564102564102
world_6	14	19	69.73584905660377
world_7	5	200	74.56896551724138
world_8	14	126	78.98611111111111
world_9	11	124	82.74698795180723
world_10	14	65	78.78350515463917
world_1	12	23	24.583333333333332
world_2	2	140	38.142857142857146
world_3	11	174	74.32
world_4	19	61	59.77272727272727
world_5	1	6	59.31111111111111
world_6	16	76	58.42622950819672
world_7	10	116	64.29577464788733
world_8	15	27	57.151162790697676
world_9	4	171	59.888888888888886
world_10	9	179	65.35353535353535
world_1	8	101	102.0
world_2	10	185	114.83333333333333
world_3	15	123	104.60606060606061
world_4	20	35	73.84905660377359
world_5	18	66	66.90140845070422
world_6	7	18	63.47435897435897
world_7	6	144	67.3452380952381
world_8	8	183	72.23913043478261
world_9	7	74	73.37373737373737
world_10	17	156	77.70689655172414
world_1	2	93	108.0
world_2	18	163	103.3
world_3	18	78	79.10526315789474
world_4	13	179	90.01960784313725
world_5	14	1	71.46153846153847
world_6	8	45	69.63013698630137
world_7	4	158	72.23376623376623
world_8	9	188	77.44186046511628
world_9	4	39	77.12222222222222
world_10	9	52	75.77777777777777
world_1	10	128	109.3
world_2	17	86	79.29629629629629
world_3	11	117	85.84210526315789
world_4	18	114	82.875
world_5	6	125	85.88709677419355
world_6	19	184	92.0
world_7	17	55	82.98979591836735
world_8	4	131	84.30392156862744
world_9	12	194	87.79824561403508
world_10	14	112	87.6953125
world_1	13	194	120.07692307692308
world_2	7	68	106.2
world_3	12	96	99.0625
world_4	8	190	104.05
world_5	7	161	106.44680851063829
world_6	19	120	97.51515151515152
world_7	17	100	92.144578313253
world_8	16	167	94.6969696969697
world_9	17	55	86.62068965517241
world_10	5	39	85.55371900826447
world_1	11	57	56.63636363636363
world_2	4	79	66.93333333333334
world_3	10	2	42.08
world_4	19	110	54.90909090909091
world_5	13	85	58.8421052631579
world_6	11	135	65.25
world_7	9	145	70.8961038961039
world_8	7	4	65.61904761904762
world_9	13	161	72.65979381443299
world_10	9	85	74.23584905660377
world_1	9	40	50.111111111111114
world_2	14	200	93.34782608695652
world_3	9	20	74.71875
world_4	2	8	72.52941176470588
world_5	14	70	68.8125
world_6	14	191	80.5
world_7	7	170	84.56521739130434
world_8	18	79	78.28735632183908
world_9	15	35	71.16666666666667
world_10	1	3	70.50485436893204
world_1	15	106	83.2
world_2	7	140	93.5
world_3	3	56	92.48
world_4	14	154	96.46153846153847
world_5	11	146	100.54
world_6	9	62	94.55932203389831
world_7	7	29	89.31818181818181
world_8	15	195	95.9753086419753
world_9	12	70	92.26881720430107
world_10	20	26	79.08849557522124
world_1	15	136	104.66666666666667
world_2	8	50	89.82608695652173
world_3	5	185	95.89285714285714
world_4	19	92	81.36170212765957
world_5	2	34	81.10204081632654
world_6	19	67	70.69117647058823
world_7	19	176	78.86206896551724
world_8	19	189	85.4622641509434
world_9	20	26	74.73015873015873
world_10	1	75	74.99212598425197
world_1	9	89	94.11111111111111
world_2	14	164	106.30434782608695
world_3	7	32	92.73333333333333
world_4	9	148	97.23076923076923
world_5	3	134	98.83333333333333
world_6	3	6	93.0
world_7	16	1	69.34426229508196
world_8	15	139	74.03947368421052
world_9	9	160	79.02352941176471
world_10	12	135	82.02061855670104
world_1	11	178	121.0909090909091
world_2	3	194	122.71428571428571
world_3	14	45	81.35714285714286
world_4	6	126	86.82352941176471
world_5	4	74	88.36842105263158
world_6	13	69	81.6470588235294
world_7	14	12	66.8
world_8	19	101	66.32142857142857
world_9	5	156	69.37078651685393
world_10	13	137	74.0
world_1	18	17	14.055555555555555
world_2	19	149	54.972972972972975
world_3	3	63	57.875
world_4	9	158	68.77551020408163
world_5	9	81	71.13793103448276
world_6	19	77	66.02597402597402
world_7	4	196	68.9753086419753
world_8	19	93	67.37
world_9	14	199	74.0
world_10	18	37	67.5
world_1	16	180	119.625
world_2	16	91	88.15625
world_3	20	9	57.46153846153846
world_4	19	185	72.74647887323944
world_5	20	113	71.78021978021978
world_6	19	40	64.14545454545454
world_7	19	49	59.42635658914729
world_8	4	19	58.902255639097746
world_9	17	188	64.93333333333334
world_10	19	81	63.59171597633136
world_1	1	147	118.0
world_2	15	143	101.9375
world_3	9	15	72.4
world_4	13	200	88.84210526315789
world_5	6	125	91.27272727272727
world_6	19	32	70.7936507936508
world_7	7	51	70.48571428571428
world_8	17	8	58.41379310344828
world_9	7	127	62.51063829787234
world_10	6	157	65.87
world_1	18	2	3.8333333333333335
world_2	4	144	23.863636363636363
world_3	10	8	19.84375
world_4	16	114	41.020833333333336
world_5	16	129	53.6875
world_6	16	112	59.3875
world_7	13	62	59.02150537634409
world_8	13	77	60.06603773584906
world_9	12	83	61.80508474576271
world_10	12	125	65.4
world_1	10	56	58.9
world_2	18	62	48.642857142857146
world_3	16	148	69.68181818181819
world_4	12	28	61.25
world_5	10	36	58.40909090909091
world_6	15	37	53.46913580246913
world_7	19	121	57.63
world_8	13	41	55.309734513274336
world_9	15	175	61.734375
world_10	5	87	63.29323308270677
world_1	10	185	124.7
world_2	5	120	119.53333333333333
world_3	4	175	120.42105263157895
world_4	5	140	119.875
world_5	14	119	109.63157894736842
world_6	16	80	94.5
world_7	18	1	71.58333333333333
world_8	7	57	71.70886075949367
world_9	19	40	63.173469387755105
world_10	14	184	70.44642857142857
world_1	4	24	58.0
world_2	17	32	30.428571428571427
world_3	11	17	26.71875
world_4	5	193	39.729729729729726
world_5	17	139	58.18518518518518
world_6	14	7	47.970588235294116
world_7	11	91	52.75949367088607
world_8	8	60	54.49425287356322
world_9	1	29	54.77272727272727
world_10	15	172	63.398058252427184
world_1	9	143	114.44444444444444
world_2	7	69	99.125
world_3	11	30	72.88888888888889
world_4	10	153	83.48648648648648
world_5	2	60	83.51282051282051
world_6	17	193	92.83928571428571
world_7	2	76	93.12068965517241
world_8	5	63	92.36507936507937
world_9	17	168	95.6375
world_10	4	118	96.73809523809524
world_1	1	28	76.0
world_2	20	32	23.285714285714285
world_3	2	67	30.08695652173913
world_4	13	67	40.05555555555556
world_5	3	177	47.07692307692308
world_6	12	166	63.80392156862745
world_7	5	117	68.32142857142857
world_8	20	144	71.30263157894737
world_9	12	138	74.81818181818181
world_10	10	158	79.21428571428571
world_1	2	39	79.0
world_2	12	135	107.14285714285714
world_3	15	50	72.48275862068965
world_4	2	122	74.93548387096774
world_5	12	158	85.44186046511628
world_6	3	102	86.73913043478261
world_7	18	153	88.46875
world_8	13	5	74.6103896103896
